age,gender,location,marital_status,plan_type,monthly_value,contract_duration_months,payment_method,avg_monthly_minutes,data_usage_gb,num_services,num_complaints,support_calls,service_failures,last_interaction_days,app_usage_score,total_spent,late_payments,churn
29,Feminino,Urbano,Solteiro,Anual,111.79,42,Boleto Bancário,1387.7,45.59,1,0,4,0,65,4.5,4695.18,1,0
44,Masculino,Urbano,Casado,Anual,135.18,11,Cartão de Crédito,412.67,32.05,1,0,2,0,83,3.4,1486.98,0,0
45,Feminino,Urbano,Divorciado,Mensal,63.15,4,Boleto Bancário,916.22,8.32,3,0,3,1,137,4.0,252.6,0,0
51,Masculino,Urbano,Casado,Semestral,118.8,44,Cartão de Crédito,928.65,67.92,1,0,5,0,75,4.2,5227.2,0,0
18,Feminino,Urbano,Casado,Anual,186.69,35,Cartão de Crédito,546.51,85.17,3,1,3,2,42,1.2,6534.15,0,0
64,Feminino,Urbano,Divorciado,Semestral,163.72,35,Cartão de Crédito,1394.35,97.72,4,1,3,1,62,3.8,5730.2,1,0
69,Feminino,Urbano,Casado,Mensal,191.34,26,Débito Automático,926.0,36.56,3,1,4,0,97,4.3,4974.84,0,0
56,Masculino,Urbano,Divorciado,Mensal,92.31,41,Boleto Bancário,1236.45,52.17,3,0,1,1,85,3.3,3784.71,0,1
44,Masculino,Urbano,Solteiro,Mensal,117.27,34,Débito Automático,644.56,34.21,3,0,5,0,171,2.5,3987.18,0,0
39,Feminino,Subúrbio,Casado,Mensal,199.29,33,Cartão de Crédito,1317.26,12.73,3,0,9,1,127,1.4,6576.57,1,0
42,Masculino,Subúrbio,Solteiro,Anual,40.42,31,Cartão de Crédito,151.6,12.15,2,0,1,0,58,1.9,1253.02,0,0
34,Feminino,Subúrbio,Casado,Semestral,165.58,44,Boleto Bancário,916.96,13.71,2,0,3,0,155,1.8,7285.52,0,0
31,Masculino,Subúrbio,Solteiro,Anual,65.92,7,Cartão de Crédito,195.65,10.91,4,3,8,0,95,5.0,461.44,0,0
68,Feminino,Subúrbio,Casado,Semestral,188.95,32,Débito Automático,468.26,77.02,3,0,6,0,58,4.8,6046.4,0,0
36,Masculino,Urbano,Casado,Mensal,141.31,17,Cartão de Crédito,367.62,55.0,3,3,8,1,88,3.4,2402.27,0,1
29,Feminino,Urbano,Solteiro,Semestral,165.41,11,Cartão de Crédito,1423.04,66.99,4,0,2,0,138,1.7,1819.51,0,0
26,Feminino,Urbano,Divorciado,Mensal,128.37,13,Débito Automático,498.07,53.74,1,0,1,0,140,1.8,1668.81,1,0
29,Feminino,Urbano,Divorciado,Mensal,162.0,27,Boleto Bancário,1440.46,22.83,4,0,6,0,140,4.0,4374.0,0,0
31,Feminino,Urbano,Casado,Mensal,75.97,3,Débito Automático,1201.19,43.99,4,0,5,0,112,2.9,227.91,0,0
39,Feminino,Rural,Divorciado,Semestral,105.54,23,Boleto Bancário,1118.6,44.35,4,0,4,0,83,4.4,2427.42,1,0
39,Feminino,Urbano,Solteiro,Semestral,123.18,24,Cartão de Crédito,771.82,86.73,4,0,2,0,95,3.7,2956.32,0,0
63,Feminino,Rural,Solteiro,Mensal,87.65,13,Cartão de Crédito,607.68,22.32,4,0,9,0,21,2.1,1139.45,0,0
57,Feminino,Urbano,Casado,Semestral,195.87,5,Boleto Bancário,66.76,46.01,2,0,0,0,40,2.4,979.35,0,0
30,Masculino,Urbano,Divorciado,Anual,193.63,40,Débito Automático,937.2,13.61,1,3,5,0,143,4.4,7745.2,1,0
39,Masculino,Urbano,Divorciado,Anual,164.0,30,Débito Automático,749.26,21.97,3,0,6,0,108,1.2,4920.0,0,0
69,Masculino,Urbano,Divorciado,Mensal,97.83,16,Boleto Bancário,425.48,96.7,3,2,1,0,117,4.9,1565.28,1,1
37,Masculino,Subúrbio,Divorciado,Mensal,55.14,17,Débito Automático,238.76,28.47,4,0,3,1,62,1.3,937.38,0,0
44,Masculino,Subúrbio,Casado,Anual,143.45,46,Cartão de Crédito,1219.82,70.25,1,1,2,0,134,1.2,6598.7,0,0
23,Masculino,Urbano,Divorciado,Mensal,119.74,43,Boleto Bancário,349.43,40.04,4,0,6,0,38,4.0,5148.82,0,0
47,Masculino,Urbano,Casado,Semestral,92.1,30,Cartão de Crédito,218.88,68.77,4,1,0,0,83,4.0,2763.0,0,0
52,Masculino,Subúrbio,Divorciado,Mensal,108.25,11,Débito Automático,464.39,74.91,3,2,9,0,67,3.8,1190.75,0,1
45,Feminino,Rural,Casado,Mensal,134.42,8,Cartão de Crédito,119.25,27.81,4,1,2,1,36,1.4,1075.36,0,0
53,Masculino,Subúrbio,Casado,Semestral,146.09,13,Boleto Bancário,112.26,36.08,1,1,9,0,151,2.4,1899.17,1,0
59,Feminino,Urbano,Divorciado,Mensal,184.44,14,Cartão de Crédito,55.03,10.0,2,0,8,0,157,1.7,2582.16,0,0
66,Feminino,Subúrbio,Casado,Mensal,96.4,9,Boleto Bancário,1488.51,75.41,4,0,0,0,18,1.7,867.6,0,0
24,Feminino,Urbano,Casado,Mensal,111.45,45,Boleto Bancário,1106.29,20.95,2,0,2,0,74,4.9,5015.25,1,0
34,Feminino,Urbano,Divorciado,Mensal,190.1,20,Cartão de Crédito,1023.43,10.67,4,4,1,0,166,4.0,3802.0,0,0
56,Feminino,Subúrbio,Divorciado,Semestral,88.17,47,Débito Automático,898.59,34.98,4,0,2,0,134,1.9,4143.99,0,0
67,Feminino,Urbano,Solteiro,Semestral,136.84,20,Débito Automático,911.95,82.39,3,0,9,0,3,2.2,2736.8,0,0
63,Masculino,Urbano,Divorciado,Mensal,177.82,32,Cartão de Crédito,783.58,94.8,2,0,0,0,94,2.3,5690.24,0,0
36,Feminino,Urbano,Divorciado,Semestral,51.72,46,Cartão de Crédito,837.38,92.32,1,3,3,1,24,3.4,2379.12,0,0
18,Feminino,Subúrbio,Casado,Anual,123.76,19,Boleto Bancário,1345.18,13.86,1,4,3,0,7,3.7,2351.44,0,0
37,Feminino,Urbano,Casado,Mensal,49.18,2,Débito Automático,88.0,64.43,4,1,5,0,91,1.6,98.36,0,0
65,Masculino,Urbano,Casado,Mensal,144.19,32,Débito Automático,1103.84,20.5,1,0,3,0,150,1.5,4614.08,0,1
26,Masculino,Urbano,Divorciado,Semestral,144.79,18,Boleto Bancário,1350.51,64.17,2,0,2,0,165,3.1,2606.22,0,0
26,Feminino,Urbano,Casado,Semestral,59.03,43,Débito Automático,1085.3,12.17,2,0,9,0,128,2.4,2538.29,0,0
29,Masculino,Subúrbio,Divorciado,Anual,120.26,15,Cartão de Crédito,198.2,75.82,1,0,4,0,80,4.5,1803.9,1,0
24,Feminino,Subúrbio,Divorciado,Mensal,119.81,24,Cartão de Crédito,1024.01,94.71,3,2,6,1,172,4.0,2875.44,1,0
45,Feminino,Urbano,Casado,Semestral,116.96,25,Débito Automático,559.29,61.07,1,0,8,0,124,2.3,2924.0,0,0
45,Feminino,Urbano,Divorciado,Semestral,163.7,13,Cartão de Crédito,1322.75,99.6,2,0,1,2,137,3.1,2128.1,1,0
42,Feminino,Urbano,Casado,Anual,44.32,6,Cartão de Crédito,95.88,15.69,1,2,4,0,116,2.9,265.92,0,0
59,Masculino,Subúrbio,Casado,Mensal,78.0,38,Boleto Bancário,665.51,23.81,3,5,8,0,128,4.2,2964.0,0,1
40,Masculino,Urbano,Solteiro,Mensal,195.63,41,Débito Automático,1274.1,33.92,1,0,3,0,38,3.0,8020.83,0,0
34,Masculino,Subúrbio,Divorciado,Mensal,103.65,1,Cartão de Crédito,1212.78,95.73,4,0,8,0,29,3.4,103.65,0,0
36,Feminino,Rural,Divorciado,Mensal,183.81,37,Boleto Bancário,60.77,34.87,4,0,4,1,26,3.5,6800.97,0,0
56,Feminino,Subúrbio,Casado,Mensal,169.86,28,Débito Automático,1199.83,10.96,1,0,5,0,168,4.5,4756.08,0,0
46,Feminino,Subúrbio,Casado,Mensal,141.16,43,Boleto Bancário,819.0,14.87,1,0,3,0,21,2.7,6069.88,1,0
69,Masculino,Urbano,Casado,Semestral,103.65,1,Cartão de Crédito,1343.27,55.8,1,0,3,0,175,1.3,103.65,1,0
27,Masculino,Subúrbio,Solteiro,Anual,188.74,17,Débito Automático,753.59,27.62,4,0,3,1,87,1.4,3208.58,1,0
39,Masculino,Subúrbio,Divorciado,Anual,130.72,43,Débito Automático,930.9,47.9,1,0,8,0,146,2.0,5620.96,0,0
69,Feminino,Urbano,Divorciado,Semestral,84.17,17,Boleto Bancário,656.4,58.32,2,0,0,0,42,2.7,1430.89,0,0
48,Masculino,Rural,Solteiro,Semestral,145.07,21,Débito Automático,67.95,36.41,3,0,1,0,178,4.1,3046.47,0,1
36,Masculino,Urbano,Casado,Mensal,158.15,16,Cartão de Crédito,899.29,69.06,3,1,5,0,103,1.2,2530.4,0,1
53,Masculino,Urbano,Casado,Mensal,80.2,5,Boleto Bancário,1371.39,87.55,4,0,5,0,109,2.4,401.0,1,0
68,Masculino,Urbano,Solteiro,Semestral,46.63,28,Débito Automático,856.45,33.46,1,0,3,0,18,4.7,1305.64,0,0
33,Masculino,Urbano,Casado,Anual,135.32,25,Débito Automático,978.25,80.28,3,0,9,2,176,2.4,3383.0,0,0
28,Masculino,Urbano,Casado,Mensal,96.25,37,Débito Automático,1185.8,64.28,4,3,5,0,133,2.4,3561.25,0,1
53,Masculino,Urbano,Solteiro,Anual,125.48,5,Débito Automático,967.21,38.11,3,0,8,0,121,2.3,627.4,0,0
53,Feminino,Urbano,Casado,Semestral,142.88,13,Boleto Bancário,393.78,34.8,4,1,5,1,76,2.0,1857.44,0,0
35,Masculino,Subúrbio,Casado,Semestral,179.76,2,Cartão de Crédito,237.16,79.28,1,0,2,1,149,4.0,359.52,0,1
59,Feminino,Urbano,Divorciado,Mensal,124.23,22,Boleto Bancário,429.54,75.63,3,3,7,0,51,4.5,2733.06,0,0
22,Feminino,Urbano,Solteiro,Mensal,66.57,46,Cartão de Crédito,490.16,65.22,4,0,1,0,57,1.4,3062.22,0,1
68,Feminino,Urbano,Solteiro,Mensal,79.69,36,Débito Automático,1430.31,27.69,2,0,6,0,31,2.2,2868.84,1,0
32,Feminino,Urbano,Solteiro,Mensal,110.44,4,Cartão de Crédito,538.0,56.65,3,0,5,0,79,4.3,441.76,0,0
56,Masculino,Subúrbio,Casado,Anual,120.36,41,Débito Automático,1083.11,94.79,3,1,5,1,35,2.3,4934.76,0,0
61,Feminino,Urbano,Casado,Semestral,56.09,14,Cartão de Crédito,810.22,59.38,1,0,1,0,8,1.9,785.26,0,1
41,Masculino,Urbano,Casado,Mensal,175.26,13,Cartão de Crédito,174.06,93.2,1,2,3,1,111,2.4,2278.38,0,0
50,Masculino,Subúrbio,Divorciado,Anual,149.0,42,Boleto Bancário,407.85,68.76,3,1,0,0,54,3.2,6258.0,0,0
63,Feminino,Subúrbio,Casado,Anual,31.52,32,Débito Automático,116.04,95.71,3,1,4,0,75,3.2,1008.64,0,0
34,Feminino,Urbano,Solteiro,Semestral,188.03,30,Boleto Bancário,1009.66,94.69,3,4,5,0,80,3.1,5640.9,0,0
27,Feminino,Urbano,Divorciado,Mensal,180.32,41,Cartão de Crédito,622.01,18.66,2,0,7,0,171,3.8,7393.12,0,0
39,Feminino,Subúrbio,Casado,Mensal,185.7,45,Cartão de Crédito,256.42,64.34,3,0,6,0,92,2.0,8356.5,0,0
65,Feminino,Urbano,Solteiro,Mensal,106.97,8,Débito Automático,581.09,41.44,4,2,5,0,158,3.6,855.76,0,0
65,Masculino,Rural,Casado,Mensal,163.02,42,Débito Automático,1450.0,53.65,2,0,6,1,166,4.7,6846.84,0,0
56,Feminino,Subúrbio,Casado,Mensal,49.79,25,Boleto Bancário,459.4,23.46,4,0,8,0,5,5.0,1244.75,1,0
52,Masculino,Urbano,Solteiro,Mensal,71.36,27,Débito Automático,1113.04,41.37,3,0,7,0,163,2.5,1926.72,0,1
44,Feminino,Subúrbio,Solteiro,Mensal,118.15,27,Boleto Bancário,1349.75,97.03,4,0,2,0,163,2.1,3190.05,0,0
32,Feminino,Urbano,Divorciado,Mensal,122.1,16,Débito Automático,951.68,76.38,3,1,6,1,65,1.8,1953.6,0,0
60,Masculino,Subúrbio,Solteiro,Mensal,199.08,2,Débito Automático,183.22,55.46,2,0,0,0,165,4.9,398.16,0,1
67,Masculino,Subúrbio,Casado,Anual,32.14,36,Débito Automático,301.15,66.64,4,5,8,0,77,1.9,1157.04,0,1
58,Feminino,Urbano,Casado,Semestral,105.08,27,Débito Automático,349.99,42.76,2,0,9,0,164,4.5,2837.16,0,0
54,Masculino,Urbano,Divorciado,Mensal,81.28,25,Débito Automático,360.88,99.4,1,3,6,0,151,1.6,2032.0,0,0
41,Feminino,Urbano,Casado,Semestral,186.8,25,Boleto Bancário,378.77,53.35,4,0,5,0,52,1.2,4670.0,0,0
43,Feminino,Urbano,Casado,Semestral,60.03,22,Cartão de Crédito,812.38,69.52,2,0,8,1,155,1.5,1320.66,0,0
32,Feminino,Urbano,Casado,Anual,85.51,2,Cartão de Crédito,365.22,32.1,2,0,5,0,51,1.4,171.02,0,0
29,Masculino,Subúrbio,Solteiro,Mensal,42.68,12,Boleto Bancário,570.98,39.31,1,2,0,0,114,3.3,512.16,0,0
19,Feminino,Urbano,Casado,Semestral,64.81,47,Cartão de Crédito,550.58,38.39,2,1,4,0,114,1.7,3046.07,0,0
27,Feminino,Urbano,Solteiro,Mensal,134.12,31,Boleto Bancário,1019.92,21.31,1,1,2,0,13,1.1,4157.72,0,0
35,Masculino,Urbano,Divorciado,Mensal,185.09,24,Cartão de Crédito,786.74,39.49,1,0,9,0,41,1.1,4442.16,0,1
29,Masculino,Urbano,Divorciado,Anual,84.64,28,Débito Automático,776.72,31.96,2,1,3,0,147,1.5,2369.92,0,1
23,Feminino,Urbano,Divorciado,Anual,91.01,4,Boleto Bancário,299.43,14.28,3,0,2,1,64,2.6,364.04,0,0
39,Feminino,Urbano,Casado,Semestral,162.41,30,Boleto Bancário,819.09,21.49,3,5,8,0,167,3.4,4872.3,0,0
66,Masculino,Subúrbio,Solteiro,Mensal,151.15,30,Débito Automático,815.63,15.59,1,0,4,0,54,3.6,4534.5,0,0
51,Feminino,Subúrbio,Casado,Semestral,109.05,25,Cartão de Crédito,156.87,33.32,1,0,1,0,6,2.1,2726.25,0,1
30,Masculino,Urbano,Casado,Mensal,98.4,44,Cartão de Crédito,1118.15,85.69,3,1,6,0,39,3.3,4329.6,0,0
63,Feminino,Subúrbio,Divorciado,Mensal,153.83,18,Cartão de Crédito,1392.16,18.18,4,0,6,0,109,3.0,2768.94,0,0
47,Masculino,Urbano,Casado,Mensal,109.32,15,Débito Automático,1221.82,20.92,1,0,0,0,83,1.1,1639.8,1,0
37,Masculino,Urbano,Divorciado,Mensal,87.33,9,Cartão de Crédito,66.12,68.14,1,0,8,0,30,3.5,785.97,0,0
33,Feminino,Subúrbio,Divorciado,Mensal,146.34,17,Débito Automático,1164.92,82.84,1,0,5,0,117,3.1,2487.78,1,1
65,Feminino,Urbano,Solteiro,Mensal,92.28,7,Cartão de Crédito,902.05,9.3,2,0,3,0,164,4.6,645.96,0,0
21,Masculino,Rural,Casado,Mensal,174.11,33,Cartão de Crédito,702.94,9.64,3,0,5,2,25,4.6,5745.63,0,0
65,Feminino,Urbano,Casado,Semestral,52.95,9,Boleto Bancário,770.81,43.11,4,0,3,0,124,1.8,476.55,0,0
57,Feminino,Rural,Solteiro,Semestral,123.5,12,Boleto Bancário,353.18,33.14,2,3,6,1,74,2.4,1482.0,0,0
57,Masculino,Urbano,Divorciado,Mensal,56.37,13,Boleto Bancário,1296.7,69.61,1,1,9,0,135,1.3,732.81,0,0
62,Feminino,Urbano,Casado,Mensal,197.51,46,Débito Automático,360.19,84.04,3,0,2,2,77,1.5,9085.46,0,0
64,Feminino,Urbano,Divorciado,Semestral,65.63,12,Cartão de Crédito,618.47,8.37,2,0,9,2,102,1.3,787.56,0,0
64,Feminino,Urbano,Casado,Mensal,74.2,37,Boleto Bancário,266.95,72.28,3,1,2,0,70,3.3,2745.4,0,0
19,Feminino,Urbano,Casado,Mensal,94.76,31,Boleto Bancário,1022.85,30.87,4,0,9,0,5,3.0,2937.56,0,1
69,Feminino,Subúrbio,Divorciado,Mensal,69.7,42,Cartão de Crédito,183.75,15.51,1,0,4,0,167,2.4,2927.4,0,0
59,Masculino,Subúrbio,Casado,Mensal,188.35,28,Cartão de Crédito,1359.73,58.65,2,0,7,0,172,1.8,5273.8,0,0
22,Feminino,Subúrbio,Solteiro,Mensal,115.68,32,Boleto Bancário,977.56,50.59,4,4,4,0,173,4.4,3701.76,0,0
30,Feminino,Urbano,Casado,Anual,105.35,40,Boleto Bancário,1229.12,74.53,3,0,0,2,77,4.4,4214.0,0,0
45,Masculino,Urbano,Divorciado,Semestral,61.53,8,Cartão de Crédito,210.73,9.23,1,0,5,0,116,2.6,492.24,0,1
57,Feminino,Urbano,Solteiro,Anual,109.34,4,Débito Automático,1427.18,71.55,3,0,4,0,95,1.8,437.36,1,0
30,Masculino,Urbano,Divorciado,Anual,184.94,20,Débito Automático,473.99,44.48,3,0,3,0,87,1.4,3698.8,0,0
27,Feminino,Urbano,Casado,Mensal,35.6,44,Cartão de Crédito,1466.41,12.15,4,4,4,0,141,2.8,1566.4,0,0
58,Masculino,Urbano,Casado,Mensal,39.67,21,Cartão de Crédito,109.0,12.07,3,2,9,0,33,3.8,833.07,0,0
51,Masculino,Urbano,Solteiro,Semestral,134.06,25,Débito Automático,982.57,50.31,3,1,9,0,38,4.9,3351.5,0,0
30,Feminino,Urbano,Casado,Anual,64.42,19,Boleto Bancário,500.01,36.65,3,1,6,0,99,1.7,1223.98,0,1
52,Masculino,Urbano,Divorciado,Mensal,45.64,28,Débito Automático,1444.21,89.87,1,0,2,0,15,4.1,1277.92,0,0
60,Feminino,Rural,Casado,Semestral,189.96,46,Cartão de Crédito,161.37,12.97,1,0,9,0,68,1.0,8738.16,0,0
59,Feminino,Urbano,Casado,Mensal,138.03,28,Cartão de Crédito,895.11,25.88,2,2,9,0,63,2.2,3864.84,0,0
23,Masculino,Subúrbio,Solteiro,Mensal,116.87,8,Débito Automático,194.34,33.15,3,4,3,2,52,1.2,934.96,0,0
58,Feminino,Urbano,Divorciado,Semestral,162.74,16,Boleto Bancário,555.99,96.4,1,2,1,0,123,3.0,2603.84,0,1
18,Masculino,Urbano,Solteiro,Mensal,115.46,1,Cartão de Crédito,259.45,13.73,2,0,8,0,83,4.3,115.46,0,0
33,Feminino,Subúrbio,Solteiro,Mensal,88.56,1,Débito Automático,1012.83,12.64,1,0,6,0,151,1.0,88.56,1,1
36,Feminino,Urbano,Divorciado,Mensal,49.34,8,Cartão de Crédito,412.62,86.25,4,2,6,0,62,2.0,394.72,0,0
19,Masculino,Subúrbio,Divorciado,Semestral,114.04,43,Cartão de Crédito,743.66,45.31,3,3,3,0,103,1.1,4903.72,1,1
62,Feminino,Urbano,Divorciado,Anual,112.73,37,Débito Automático,70.85,55.15,4,0,6,0,90,2.0,4171.01,1,0
29,Feminino,Subúrbio,Divorciado,Anual,199.6,20,Boleto Bancário,109.97,10.51,4,0,3,0,123,2.8,3992.0,0,0
48,Feminino,Rural,Solteiro,Mensal,151.78,45,Cartão de Crédito,1296.34,48.02,3,0,7,0,96,3.4,6830.1,0,1
65,Feminino,Urbano,Divorciado,Anual,171.41,42,Boleto Bancário,883.66,27.72,3,0,9,2,8,1.7,7199.22,0,0
57,Masculino,Urbano,Casado,Mensal,121.95,36,Débito Automático,390.34,27.7,1,0,7,0,178,1.2,4390.2,0,1
40,Feminino,Urbano,Casado,Mensal,154.57,21,Débito Automático,1136.81,76.94,3,3,8,0,143,2.3,3245.97,0,0
42,Masculino,Urbano,Solteiro,Mensal,83.64,27,Débito Automático,307.47,8.31,2,0,6,0,92,3.8,2258.28,0,0
30,Feminino,Urbano,Divorciado,Semestral,63.08,10,Boleto Bancário,887.33,14.25,2,0,7,0,68,1.9,630.8,0,0
49,Feminino,Urbano,Casado,Mensal,81.83,1,Cartão de Crédito,628.18,89.85,1,0,9,0,116,2.1,81.83,1,1
66,Feminino,Subúrbio,Solteiro,Semestral,58.57,18,Débito Automático,206.04,51.99,2,0,1,0,5,3.3,1054.26,0,0
30,Feminino,Urbano,Solteiro,Semestral,189.3,9,Débito Automático,1168.41,11.78,2,0,9,0,39,1.7,1703.7,0,1
31,Masculino,Urbano,Solteiro,Anual,122.25,17,Cartão de Crédito,715.16,30.58,1,0,7,0,106,4.1,2078.25,1,0
52,Feminino,Rural,Divorciado,Anual,97.79,43,Cartão de Crédito,90.14,69.3,2,0,4,2,4,2.5,4204.97,0,0
68,Feminino,Urbano,Divorciado,Anual,76.37,2,Boleto Bancário,262.33,71.33,4,0,9,1,94,3.2,152.74,0,0
43,Feminino,Urbano,Solteiro,Mensal,163.25,10,Cartão de Crédito,964.46,35.11,4,0,3,0,50,1.6,1632.5,0,0
52,Feminino,Subúrbio,Divorciado,Mensal,71.33,8,Débito Automático,1121.84,20.63,2,2,1,0,141,3.8,570.64,0,1
54,Feminino,Urbano,Divorciado,Mensal,141.75,33,Débito Automático,1144.05,44.94,4,0,6,0,60,1.7,4677.75,1,0
47,Masculino,Urbano,Divorciado,Mensal,190.48,45,Débito Automático,127.64,61.99,4,0,5,0,88,2.9,8571.6,0,0
51,Masculino,Subúrbio,Divorciado,Anual,177.45,23,Boleto Bancário,1248.36,64.16,2,0,0,1,163,2.5,4081.35,1,0
55,Masculino,Urbano,Solteiro,Mensal,150.96,7,Débito Automático,1486.94,75.53,2,1,0,0,141,1.5,1056.72,0,0
38,Masculino,Urbano,Casado,Mensal,45.74,16,Cartão de Crédito,407.7,86.48,1,0,9,0,21,4.8,731.84,0,0
51,Masculino,Urbano,Casado,Semestral,105.92,18,Débito Automático,360.21,10.66,3,0,0,0,148,5.0,1906.56,0,0
41,Masculino,Rural,Casado,Mensal,128.42,37,Boleto Bancário,956.05,17.09,4,0,2,0,66,4.9,4751.54,0,0
55,Feminino,Urbano,Casado,Mensal,32.17,37,Cartão de Crédito,495.82,68.73,4,0,8,0,116,1.4,1190.29,0,1
33,Feminino,Subúrbio,Divorciado,Mensal,121.9,10,Boleto Bancário,816.52,5.62,1,0,3,0,52,2.0,1219.0,0,0
55,Masculino,Urbano,Solteiro,Mensal,92.97,45,Débito Automático,1215.45,7.22,3,0,7,0,166,4.4,4183.65,0,0
28,Feminino,Urbano,Casado,Anual,149.29,28,Cartão de Crédito,117.76,18.44,3,0,8,1,124,1.2,4180.12,0,0
39,Feminino,Urbano,Divorciado,Semestral,149.04,25,Boleto Bancário,1228.87,66.91,1,0,7,1,112,1.9,3726.0,0,0
65,Feminino,Rural,Solteiro,Anual,183.04,27,Boleto Bancário,715.37,24.24,3,0,8,0,22,1.9,4942.08,0,0
64,Feminino,Urbano,Casado,Semestral,151.13,40,Cartão de Crédito,607.26,81.04,4,3,4,0,84,3.9,6045.2,0,1
34,Masculino,Rural,Divorciado,Semestral,120.07,12,Boleto Bancário,537.06,84.16,4,0,8,1,19,3.1,1440.84,0,0
40,Feminino,Urbano,Divorciado,Anual,193.41,40,Cartão de Crédito,1231.56,46.38,3,0,0,0,133,2.5,7736.4,0,0
63,Masculino,Urbano,Divorciado,Anual,182.4,20,Boleto Bancário,190.83,81.76,4,0,5,0,99,4.7,3648.0,1,0
68,Masculino,Rural,Casado,Anual,57.01,40,Cartão de Crédito,294.54,43.35,3,5,1,0,139,3.3,2280.4,0,0
37,Feminino,Urbano,Divorciado,Mensal,33.96,46,Débito Automático,101.8,57.07,4,0,2,0,16,4.4,1562.16,0,0
39,Feminino,Urbano,Solteiro,Semestral,59.04,9,Boleto Bancário,1421.08,42.56,2,0,3,0,6,2.6,531.36,0,0
57,Feminino,Rural,Casado,Mensal,151.5,23,Débito Automático,234.41,18.62,3,1,8,0,39,3.5,3484.5,0,0
66,Masculino,Subúrbio,Casado,Mensal,85.91,13,Boleto Bancário,1015.69,19.38,3,0,2,0,144,1.0,1116.83,0,0
67,Masculino,Urbano,Divorciado,Semestral,90.53,45,Débito Automático,1470.47,22.82,3,0,3,1,127,4.7,4073.85,0,1
24,Feminino,Urbano,Solteiro,Mensal,67.47,20,Cartão de Crédito,629.73,46.2,3,0,7,0,1,1.4,1349.4,1,1
36,Masculino,Subúrbio,Casado,Mensal,158.99,44,Cartão de Crédito,992.37,31.34,3,1,3,1,122,3.1,6995.56,1,0
35,Masculino,Subúrbio,Divorciado,Mensal,96.79,47,Boleto Bancário,467.8,73.38,2,0,7,0,6,3.6,4549.13,1,0
22,Masculino,Subúrbio,Solteiro,Anual,35.03,43,Boleto Bancário,1267.16,25.35,1,0,1,0,127,1.4,1506.29,1,1
65,Feminino,Rural,Divorciado,Semestral,165.94,31,Cartão de Crédito,531.94,56.13,4,1,1,0,124,1.1,5144.14,1,0
37,Masculino,Rural,Casado,Mensal,143.66,36,Cartão de Crédito,65.5,53.34,1,0,7,0,144,2.9,5171.76,0,0
20,Masculino,Urbano,Solteiro,Mensal,100.2,30,Boleto Bancário,1499.0,35.38,3,0,8,1,173,1.8,3006.0,0,0
50,Masculino,Urbano,Solteiro,Semestral,30.16,42,Cartão de Crédito,1321.78,67.23,3,0,2,0,153,4.6,1266.72,0,0
65,Feminino,Urbano,Solteiro,Anual,191.0,22,Boleto Bancário,1231.63,5.64,3,3,4,0,133,2.5,4202.0,0,0
32,Feminino,Urbano,Solteiro,Mensal,170.51,10,Cartão de Crédito,782.87,77.02,2,0,3,1,37,2.4,1705.1,0,0
29,Feminino,Urbano,Solteiro,Mensal,69.62,1,Cartão de Crédito,1346.76,87.6,2,1,6,0,42,3.5,69.62,0,0
65,Masculino,Subúrbio,Casado,Semestral,167.85,17,Cartão de Crédito,1380.18,63.1,3,3,0,0,27,2.4,2853.45,0,1
48,Feminino,Urbano,Divorciado,Anual,106.99,31,Cartão de Crédito,315.51,36.63,2,0,4,0,113,4.2,3316.69,0,0
22,Masculino,Urbano,Casado,Mensal,191.78,39,Boleto Bancário,609.91,81.74,1,0,2,0,120,1.9,7479.42,0,1
45,Masculino,Subúrbio,Divorciado,Mensal,199.14,3,Boleto Bancário,682.79,16.43,2,1,9,0,161,1.0,597.42,0,1
38,Masculino,Urbano,Solteiro,Mensal,124.16,28,Cartão de Crédito,1138.38,76.09,4,0,3,0,12,1.5,3476.48,0,0
52,Feminino,Urbano,Casado,Mensal,77.93,4,Boleto Bancário,526.41,98.26,3,0,0,0,168,4.9,311.72,0,1
41,Feminino,Urbano,Divorciado,Semestral,126.87,9,Cartão de Crédito,770.14,5.49,3,0,5,2,159,3.0,1141.83,0,0
51,Masculino,Rural,Divorciado,Mensal,130.52,23,Cartão de Crédito,1025.65,21.94,2,0,2,0,107,2.5,3001.96,0,1
54,Feminino,Rural,Divorciado,Semestral,195.81,19,Débito Automático,1110.72,53.76,1,2,9,0,50,1.1,3720.39,0,0
46,Masculino,Urbano,Solteiro,Mensal,56.18,29,Débito Automático,1209.05,48.88,2,3,3,0,63,4.9,1629.22,0,0
61,Feminino,Urbano,Divorciado,Semestral,112.4,30,Débito Automático,952.65,19.64,2,0,6,0,120,3.1,3372.0,0,0
48,Feminino,Urbano,Casado,Semestral,63.74,26,Cartão de Crédito,123.25,15.97,3,0,2,0,23,4.3,1657.24,0,0
24,Masculino,Urbano,Divorciado,Semestral,39.75,42,Cartão de Crédito,162.83,13.8,1,2,9,0,16,1.5,1669.5,0,0
23,Feminino,Rural,Casado,Semestral,91.94,36,Débito Automático,58.65,9.89,1,2,3,0,102,2.9,3309.84,0,0
54,Masculino,Urbano,Divorciado,Anual,103.78,9,Débito Automático,761.78,93.3,3,0,2,0,133,2.0,934.02,0,1
